지점,시간,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
176,2015-05-07 14:18,26.2,0,268,3.1,1003.7,1009.3,28.3,18.64,26429
176,2015-05-07 14:19,26.3,0,269.3,3.1,1003.7,1009.3,27.7,18.69,26463
176,2015-05-07 14:20,26.4,0,270.1,3.2,1003.7,1009.3,28,18.73,26523
176,2015-05-07 14:21,26.9,0,269.2,3.2,1003.7,1009.2,29,18.78,26552
176,2015-05-07 14:22,27,0,266.7,3.4,1003.7,1009.2,27.6,18.82,26612
176,2015-05-07 14:23,26.6,0,265.5,3.4,1003.7,1009.2,27.3,18.87,26672
176,2015-05-07 14:24,26.3,0,264.3,3.2,1003.7,1009.3,28.3,18.91,26732
176,2015-05-07 14:25,26.4,0,262.5,3.1,1003.7,1009.3,29.1,18.95,26792
176,2015-05-07 14:26,26.5,0,259.5,3,1003.7,1009.3,28.8,19,26852
176,2015-05-07 14:27,26.5,0,256.8,2.8,1003.7,1009.3,28.1,19.04,26912
176,2015-05-07 14:28,26,0,257.8,2.8,1003.6,1009.2,28,19.09,26972
176,2015-05-07 14:29,25.9,0,263.8,2.7,1003.6,1009.2,29.3,19.14,27032
176,2015-05-07 14:30,25.9,0,267.9,2.8,1003.6,1009.2,29.6,19.18,27092
176,2015-05-07 14:31,26,0,270.3,2.9,1003.6,1009.2,29.3,19.23,27152
176,2015-05-07 14:32,26.5,0,270.8,2.9,1003.6,1009.2,29.6,19.27,27212
176,2015-05-07 14:33,26.6,0,267.1,2.9,1003.6,1009.1,28.4,19.31,27272
176,2015-05-07 14:34,26.4,0,270.3,2.8,1003.5,1009.1,29.2,19.36,27332
176,2015-05-07 14:35,26.5,0,269.5,2.9,1003.5,1009.1,28.5,19.4,27392
176,2015-05-07 14:36,26.2,0,267.5,2.9,1003.5,1009.1,28.1,19.44,27452
176,2015-05-07 14:37,26,0,263.8,2.9,1003.5,1009.1,27.9,19.48,27512
176,2015-05-07 14:38,26,0,263.9,2.9,1003.5,1009.1,28.8,19.53,27541
176,2015-05-07 14:39,25.7,0,255.4,2.9,1003.5,1009.1,27.9,19.57,27601
176,2015-05-07 14:40,25.4,0,246.5,2.8,1003.5,1009.1,28.1,19.61,27661
176,2015-05-07 14:41,25.4,0,244.9,2.6,1003.5,1009.1,28.4,19.65,27704
176,2015-05-07 14:42,25.7,0,248.2,2.5,1003.4,1009,28.9,19.69,27714
176,2015-05-07 14:43,26,0,256.6,2.4,1003.4,1009,29.3,19.73,27745
176,2015-05-07 14:44,26,0,259.6,2.4,1003.4,1009,28.7,19.77,27767
176,2015-05-07 14:45,26.1,0,263.6,2.2,1003.4,1009,28.9,19.82,27822
176,2015-05-07 14:46,26.3,0,267.5,2.2,1003.4,1009,28.2,19.86,27856
176,2015-05-07 14:47,26.1,0,275.4,2.2,1003.4,1009,27.6,19.9,27885
176,2015-05-07 14:48,25.8,0,278.4,2.2,1003.4,1009,28,19.95,27914
176,2015-05-07 14:49,26.1,0,281.1,2.2,1003.4,1009,28.3,19.99,27945
176,2015-05-07 14:50,26.1,0,281.8,2.3,1003.4,1009,27.7,20.04,27987
176,2015-05-07 14:51,26.2,0,285.3,2.3,1003.4,1009,27.7,20.08,28033
176,2015-05-07 14:52,26.3,0,281.3,2.4,1003.4,1009,27,20.12,28093
176,2015-05-07 14:53,26.1,0,272.7,2.3,1003.4,1009,26.3,20.17,28153
176,2015-05-07 14:54,26.2,0,273.8,2.1,1003.3,1008.9,27.4,20.2,28213
176,2015-05-07 14:55,26.4,0,280.4,2,1003.3,1008.9,27.5,20.25,28273
176,2015-05-07 14:56,26.3,0,277,2,1003.3,1008.9,26.5,20.29,28316
176,2015-05-07 14:57,26.3,0,268.4,1.9,1003.3,1008.9,26.5,20.33,28362
176,2015-05-07 14:58,26.5,0,258.3,1.8,1003.3,1008.8,27.4,20.37,28422
176,2015-05-07 14:59,26.3,0,250.2,1.6,1003.3,1008.9,26.3,20.41,28451
176,2015-05-07 15:00,26.1,0,250.4,1.6,1003.3,1008.9,26.5,20.45,28511
176,2015-05-07 15:01,26.2,0,235.2,1.5,1003.3,1008.9,27,20.49,28542
176,2015-05-07 15:02,26.1,0,225.9,1.4,1003.2,1008.8,27.1,20.54,28600
176,2015-05-07 15:03,26,0,225.9,1.3,1003.2,1008.8,26.9,20.58,28660
176,2015-05-07 15:04,26.2,0,220.9,1.5,1003.2,1008.8,27,20.61,28720
176,2015-05-07 15:05,26.5,0,211.3,1.6,1003.2,1008.7,27.4,20.65,28780
176,2015-05-07 15:06,26.4,0,208.3,1.6,1003.2,1008.8,25.2,20.69,28840
176,2015-05-07 15:07,26.7,0,204.1,1.4,1003.2,1008.7,25.9,20.73,28900
176,2015-05-07 15:08,26.8,0,208.6,1.2,1003.1,1008.6,25.5,20.77,28943
176,2015-05-07 15:09,27.2,0,210.8,1.3,1003.1,1008.6,25.8,20.81,28989
176,2015-05-07 15:10,26.9,0,208.6,1.5,1003.2,1008.7,23.8,20.85,29049
176,2015-05-07 15:11,26.7,0,211.2,1.7,1003.2,1008.7,23.5,20.89,29109
176,2015-05-07 15:12,26.6,0,212.6,1.8,1003.2,1008.7,23.8,20.93,29168
176,2015-05-07 15:13,26.5,0,213.7,1.8,1003.1,1008.6,23.7,20.97,29228
176,2015-05-07 15:14,26.6,0,216.1,1.8,1003.1,1008.6,23.3,21,29288
176,2015-05-07 15:15,26.4,0,225.1,1.8,1003.1,1008.7,23.1,21.04,29348
176,2015-05-07 15:16,26.4,0,229.7,1.8,1003.1,1008.7,23.6,21.08,29408
176,2015-05-07 15:17,26.5,0,232.4,1.9,1003.1,1008.6,24.3,21.12,29468
176,2015-05-07 15:18,26.6,0,219.3,2,1003.1,1008.6,24.6,21.16,29528
176,2015-05-07 15:19,26.4,0,218.2,2,1003.1,1008.7,23.9,21.2,29588
176,2015-05-07 15:20,26.4,0,212.7,1.8,1003.1,1008.7,22.9,21.23,29648
176,2015-05-07 15:21,26.1,0,204.2,1.7,1003.1,1008.7,21.4,21.26,29708
176,2015-05-07 15:22,26.2,0,204.7,1.8,1003.1,1008.7,22.3,21.3,29768
176,2015-05-07 15:23,26.5,0,204.8,1.8,1003,1008.5,21.8,21.33,29828
176,2015-05-07 15:24,26.8,0,200.2,1.9,1003,1008.5,21.8,21.37,29888
176,2015-05-07 15:25,26.9,0,192.7,2.1,1003,1008.5,20,21.4,29948
176,2015-05-07 15:26,27,0,190.3,2.3,1003,1008.5,19.5,21.44,30008
176,2015-05-07 15:27,27.2,0,189.7,2.3,1003,1008.5,19.6,21.47,30068
176,2015-05-07 15:28,27.2,0,196.4,2.5,1003,1008.5,19.3,21.51,30128
176,2015-05-07 15:29,27.1,0,203.2,2.5,1003,1008.5,19.4,21.54,30157
176,2015-05-07 15:30,27.2,0,212.2,2.5,1003,1008.5,19.7,21.57,30217
176,2015-05-07 15:31,27.1,0,218.4,2.5,1002.9,1008.4,18.8,21.6,30277
176,2015-05-07 15:32,27.3,0,222.3,2.5,1002.9,1008.4,19.5,21.64,30337
176,2015-05-07 15:33,27.5,0,224.8,2.7,1002.9,1008.4,18.3,21.68,30397
176,2015-05-07 15:34,27.5,0,232.6,2.7,1002.9,1008.4,17.7,21.72,30457
176,2015-05-07 15:35,27.3,0,240.5,2.6,1002.9,1008.4,16.9,21.75,30517
176,2015-05-07 15:36,26.9,0,245.2,2.6,1002.9,1008.4,17.4,21.78,30577
176,2015-05-07 15:37,26.9,0,251,2.9,1002.9,1008.4,17.7,21.81,30637
176,2015-05-07 15:38,26.8,0,257.4,2.9,1002.9,1008.4,17.6,21.84,30697
176,2015-05-07 15:39,26.6,0,262.1,3.1,1002.9,1008.4,17.5,21.86,30757
176,2015-05-07 15:40,26.6,0,265.1,3.1,1002.9,1008.4,18.2,21.89,30817
176,2015-05-07 15:41,26.9,0,269,3.3,1002.8,1008.3,18.6,21.92,30877
176,2015-05-07 15:42,27,0,268.8,3.5,1002.8,1008.3,18.3,21.94,30937
176,2015-05-07 15:43,26.8,0,270.5,3.5,1002.8,1008.3,17.7,21.97,30997
176,2015-05-07 15:44,26.6,0,272.7,3.5,1002.8,1008.3,18.3,21.99,31057
176,2015-05-07 15:45,26.7,0,273.3,3.5,1002.8,1008.3,19,22.02,31117
176,2015-05-07 15:46,26.7,0,273.3,3.5,1002.7,1008.2,18.8,22.05,31177
176,2015-05-07 15:47,26.7,0,275.9,3.5,1002.7,1008.2,18.9,22.08,31237
176,2015-05-07 15:48,26.6,0,277.8,3.5,1002.7,1008.2,19.4,22.12,31297
176,2015-05-07 15:49,26.7,0,278.4,3.5,1002.7,1008.2,19.6,22.15,31357
176,2015-05-07 15:50,26.9,0,281,3.6,1002.7,1008.2,19.3,22.18,31417
176,2015-05-07 15:51,26.8,0,281.9,3.7,1002.7,1008.2,19.1,22.21,31477
176,2015-05-07 15:52,26.9,0,283.4,3.5,1002.7,1008.2,19.5,22.25,31537
176,2015-05-07 15:53,26.9,0,280.4,3.4,1002.7,1008.2,19.2,22.28,31597
176,2015-05-07 15:54,27,0,275.3,3.5,1002.7,1008.2,18.6,22.31,31657
176,2015-05-07 15:55,26.8,0,273,3.5,1002.7,1008.2,18.1,22.34,31717
176,2015-05-07 15:56,26.7,0,271,3.5,1002.7,1008.2,18.4,22.38,31777
176,2015-05-07 15:57,26.8,0,268.3,3.6,1002.7,1008.2,18.5,22.41,31837
176,2015-05-07 15:58,26.7,0,266.7,3.5,1002.7,1008.2,18.7,22.44,31897
176,2015-05-07 15:59,26.8,0,267.4,3.6,1002.6,1008.1,18.7,22.46,31957
176,2015-05-07 16:00,26.7,0,264.6,3.5,1002.7,1008.2,18.4,22.48,31976
176,2015-05-07 16:01,26.8,0,265.1,3.4,1002.6,1008.1,18.7,22.49,31976
176,2015-05-07 16:02,26.5,0,261.1,3.5,1002.6,1008.1,18.8,22.5,31976
176,2015-05-07 16:03,26.4,0,260.5,3.6,1002.6,1008.1,19.2,22.51,31976
176,2015-05-07 16:04,26.3,0,262.1,3.5,1002.6,1008.2,18.9,22.52,31976
176,2015-05-07 16:05,26.2,0,261.6,3.6,1002.6,1008.2,19.6,22.54,31976
176,2015-05-07 16:06,26.1,0,261.1,3.6,1002.6,1008.2,19,22.56,32017
176,2015-05-07 16:07,26.1,0,259.8,3.4,1002.6,1008.2,19.4,22.58,32051
176,2015-05-07 16:08,26.3,0,255.9,3.5,1002.6,1008.2,19.7,22.61,32111
176,2015-05-07 16:09,26.4,0,252,3.4,1002.7,1008.2,19.6,22.65,32171
176,2015-05-07 16:10,26.6,0,249.1,3.3,1002.7,1008.2,19.7,22.68,32231
176,2015-05-07 16:11,26.8,0,246.3,3.3,1002.7,1008.2,19.8,22.71,32291
176,2015-05-07 16:12,26.9,0,248.6,3.3,1002.7,1008.2,19.7,22.72,32320
176,2015-05-07 16:13,26.9,0,251.7,3.3,1002.7,1008.2,19.5,22.75,32380
176,2015-05-07 16:14,26.5,0,254.8,3.2,1002.7,1008.2,19.4,22.77,32440
176,2015-05-07 16:15,26.5,0,257.9,3.2,1002.6,1008.1,19.9,22.8,32500
176,2015-05-07 16:16,26.6,0,259.8,3.1,1002.6,1008.1,20.1,22.83,32560
176,2015-05-07 16:17,26.7,0,260.2,3.2,1002.7,1008.2,20.1,22.86,32620
176,2015-05-07 16:18,27,0,263,3.1,1002.7,1008.2,20.6,22.89,32680
176,2015-05-07 16:19,27,0,266,3.4,1002.6,1008.1,20,22.92,32740
176,2015-05-07 16:20,26.7,0,270.3,3.6,1002.7,1008.2,20,22.95,32800
176,2015-05-07 16:21,26.7,0,273.2,3.8,1002.7,1008.2,20.3,22.98,32860
176,2015-05-07 16:22,26.7,0,273,3.9,1002.7,1008.2,20.2,23,32920
176,2015-05-07 16:23,26.5,0,271.3,3.9,1002.7,1008.2,20,23.03,32980
176,2015-05-07 16:24,26.6,0,270.5,3.9,1002.7,1008.2,20.9,23.04,32999
176,2015-05-07 16:25,26.7,0,270.8,3.9,1002.7,1008.2,20.5,23.06,32999
176,2015-05-07 16:26,26.5,0,271.6,4,1002.7,1008.2,20.4,23.07,32999
176,2015-05-07 16:27,26.4,0,273.1,4,1002.8,1008.3,20.5,23.08,32999
176,2015-05-07 16:28,26.4,0,271.6,3.9,1002.8,1008.3,20.7,23.1,32999
176,2015-05-07 16:29,26.4,0,270.8,3.8,1002.8,1008.3,20.9,23.11,32999
176,2015-05-07 16:30,26.4,0,270.1,3.7,1002.8,1008.3,20.9,23.13,32999
176,2015-05-07 16:31,26.5,0,270.2,3.7,1002.8,1008.3,21.1,23.14,32999
176,2015-05-07 16:32,26.4,0,269.8,3.6,1002.8,1008.3,20.9,23.16,32999
176,2015-05-07 16:33,26.4,0,268.2,3.5,1002.8,1008.3,21,23.17,32999
176,2015-05-07 16:34,26.3,0,264.8,3.6,1002.8,1008.4,21.4,23.18,32999
176,2015-05-07 16:35,26.2,0,259.3,3.5,1002.8,1008.4,21.3,23.19,32999
176,2015-05-07 16:36,26.2,0,256.5,3.3,1002.8,1008.4,21.7,23.2,32999
176,2015-05-07 16:37,26.2,0,252.3,3.2,1002.8,1008.4,21.3,23.21,32999
176,2015-05-07 16:38,26.2,0,250.5,3.1,1002.8,1008.4,21.6,23.22,32999
176,2015-05-07 16:39,26.2,0,250.6,2.9,1002.8,1008.4,21.6,23.23,32999
176,2015-05-07 16:40,26.3,0,252.4,3,1002.8,1008.4,21.6,23.24,32999
176,2015-05-07 16:41,26.2,0,253.2,3,1002.8,1008.4,21.3,23.25,32999
176,2015-05-07 16:42,26.1,0,254.5,3,1002.8,1008.4,21,23.26,32999
176,2015-05-07 16:43,26,0,257.1,3,1002.8,1008.4,21.1,23.27,32999
176,2015-05-07 16:44,26.1,0,261.4,2.9,1002.8,1008.4,21.8,23.28,32999
176,2015-05-07 16:45,26,0,267.1,3,1002.8,1008.4,21.5,23.28,32999
176,2015-05-07 16:46,26,0,269.7,3,1002.8,1008.4,21.5,23.29,32999
176,2015-05-07 16:47,26.1,0,273.4,3.1,1002.8,1008.4,21.5,23.3,32999
176,2015-05-07 16:48,26.1,0,277.4,3.2,1002.8,1008.4,21.4,23.31,32999
176,2015-05-07 16:49,26.2,0,279.4,3.3,1002.8,1008.4,21.7,23.32,32999
176,2015-05-07 16:50,26.2,0,277.7,3.2,1002.9,1008.5,21.3,23.33,32999
176,2015-05-07 16:51,26.2,0,277.9,3,1002.9,1008.5,21.5,23.34,32999
176,2015-05-07 16:52,26.2,0,280.5,2.8,1002.9,1008.5,21.9,23.34,32999
176,2015-05-07 16:53,26.2,0,281.1,2.7,1002.9,1008.5,21.9,23.35,32999
176,2015-05-07 16:54,26.2,0,280.3,2.7,1002.8,1008.4,21.9,23.36,32999
176,2015-05-07 16:55,26.1,0,278.6,2.7,1002.8,1008.4,21.6,23.37,32999
176,2015-05-07 16:56,26.1,0,277,2.7,1002.8,1008.4,21.6,23.38,32999
176,2015-05-07 16:57,26.2,0,275.5,2.6,1002.8,1008.4,21.9,23.39,32999
176,2015-05-07 16:58,26.3,0,273.8,2.4,1002.8,1008.4,22.2,23.4,32999
176,2015-05-07 16:59,26.4,0,272.6,2.4,1002.8,1008.3,22.3,23.41,32999
176,2015-05-07 17:00,26.4,0,271.7,2.4,1002.8,1008.3,22,23.42,32999
176,2015-05-07 17:01,26.4,0,267.1,2.5,1002.8,1008.3,22.4,23.43,32999
176,2015-05-07 17:02,26.4,0,262.1,2.6,1002.8,1008.3,22.3,23.44,32999
176,2015-05-07 17:03,26.2,0,258.5,2.7,1002.8,1008.4,22.5,23.45,32999
176,2015-05-07 17:04,26.2,0,256.5,2.6,1002.8,1008.4,22.7,23.46,32999
176,2015-05-07 17:05,26.2,0,256.7,2.7,1002.8,1008.4,22.9,23.47,32999
176,2015-05-07 17:06,26.2,0,258,2.9,1002.8,1008.4,22.9,23.48,32999
176,2015-05-07 17:07,26.1,0,259.8,3.2,1002.8,1008.4,23,23.48,32999
176,2015-05-07 17:08,26.1,0,260.2,3.3,1002.8,1008.4,23.1,23.49,32999
176,2015-05-07 17:09,26.1,0,259.7,3.3,1002.8,1008.4,23,23.5,32999
176,2015-05-07 17:10,26.1,0,261.6,3.4,1002.7,1008.3,23.3,23.51,32999
176,2015-05-07 17:11,26.1,0,264.5,3.6,1002.7,1008.3,23.3,23.52,32999
176,2015-05-07 17:12,26.1,0,265.5,3.7,1002.8,1008.4,23.3,23.53,32999
176,2015-05-07 17:13,26,0,266.4,3.7,1002.8,1008.4,23.2,23.53,32999
176,2015-05-07 17:14,26.1,0,266.4,3.7,1002.8,1008.4,23.3,23.54,32999
176,2015-05-07 17:15,26.1,0,265.2,3.5,1002.8,1008.4,23.4,23.55,32999
176,2015-05-07 17:16,26.1,0,266.1,3.2,1002.8,1008.4,23.4,23.55,32999
176,2015-05-07 17:17,26.1,0,268.3,3,1002.8,1008.4,23.5,23.56,32999
176,2015-05-07 17:18,26,0,270.1,2.9,1002.8,1008.4,23.8,23.56,32999
176,2015-05-07 17:19,25.9,0,271,3,1002.7,1008.3,23.3,23.57,32999
176,2015-05-07 17:20,25.9,0,271.5,3,1002.7,1008.3,23.5,23.58,32999
176,2015-05-07 17:21,25.9,0,274,3,1002.7,1008.3,23.8,23.58,32999
176,2015-05-07 17:22,25.8,0,278.2,3,1002.7,1008.3,24.1,23.58,32999
176,2015-05-07 17:23,25.7,0,282.1,3.1,1002.7,1008.3,24.5,23.59,32999
176,2015-05-07 17:24,25.7,0,286.3,3.3,1002.7,1008.3,24.5,23.59,32999
176,2015-05-07 17:25,25.6,0,290.1,3.5,1002.7,1008.3,24.5,23.6,32999
176,2015-05-07 17:26,25.6,0,291.7,3.7,1002.7,1008.3,24.8,23.6,32999
176,2015-05-07 17:27,25.6,0,291.9,3.9,1002.7,1008.3,24.8,23.61,32999
176,2015-05-07 17:28,25.6,0,291.5,4,1002.7,1008.3,25.1,23.61,32999
176,2015-05-07 17:29,25.8,0,290.4,4,1002.8,1008.4,24.7,23.62,32999
176,2015-05-07 17:30,25.9,0,288.5,3.9,1002.8,1008.4,24.4,23.63,32999
176,2015-05-07 17:31,26.1,0,285.7,3.7,1002.8,1008.4,24.5,23.63,32999
176,2015-05-07 17:32,26.2,0,284.4,3.6,1002.8,1008.4,24.3,23.64,33021
176,2015-05-07 17:33,26.2,0,283.2,3.6,1002.8,1008.4,24.1,23.65,33050
176,2015-05-07 17:34,26.1,0,281.9,3.6,1002.8,1008.4,23.9,23.66,33110
176,2015-05-07 17:35,26,0,279.8,3.6,1002.8,1008.4,24.1,23.67,33170
176,2015-05-07 17:36,26.1,0,277,3.5,1002.8,1008.4,24.2,23.68,33230
176,2015-05-07 17:37,26.1,0,273.5,3.3,1002.8,1008.4,24.1,23.69,33290
176,2015-05-07 17:38,26.2,0,270.2,3.1,1002.8,1008.4,24.4,23.7,33333
176,2015-05-07 17:39,26.3,0,269,3.1,1002.8,1008.4,24.2,23.71,33333
176,2015-05-07 17:40,26.4,0,268.8,3.1,1002.8,1008.3,24.3,23.72,33333
176,2015-05-07 17:41,26.2,0,268,3.2,1002.8,1008.4,24.1,23.74,33333
176,2015-05-07 17:42,26.1,0,266,3.1,1002.8,1008.4,24.6,23.75,33333
176,2015-05-07 17:43,26.1,0,265.7,3.1,1002.8,1008.4,24.6,23.76,33333
176,2015-05-07 17:44,26,0,263.4,2.9,1002.8,1008.4,24.5,23.77,33333
176,2015-05-07 17:45,25.9,0,263.6,2.7,1002.7,1008.3,24.6,23.78,33379
176,2015-05-07 17:46,26,0,263,2.6,1002.7,1008.3,25,23.79,33439
176,2015-05-07 17:47,26,0,261.7,2.6,1002.7,1008.3,25.1,23.8,33499
176,2015-05-07 17:48,26,0,263,2.6,1002.7,1008.3,25.1,23.81,33559
176,2015-05-07 17:49,26.1,0,262.5,2.5,1002.8,1008.4,25.8,23.81,33619
176,2015-05-07 17:50,26.2,0,262.9,2.4,1002.8,1008.4,25.2,23.82,33679
176,2015-05-07 17:51,26.2,0,264.6,2.3,1002.8,1008.4,25.6,23.83,33734
176,2015-05-07 17:52,26,0,265.4,2.2,1002.8,1008.4,25.1,23.84,33768
176,2015-05-07 17:53,25.9,0,263.2,2.1,1002.8,1008.4,25.4,23.85,33775
176,2015-05-07 17:54,25.9,0,262.4,2.3,1002.8,1008.4,25.5,23.85,33775
176,2015-05-07 17:55,25.8,0,259.6,2.3,1002.8,1008.4,25.3,23.86,33775
176,2015-05-07 17:56,25.8,0,260.6,2.1,1002.8,1008.4,25.3,23.87,33775
176,2015-05-07 17:57,25.8,0,261.4,2,1002.8,1008.4,25.4,23.87,33775
176,2015-05-07 17:58,25.8,0,260.3,1.9,1002.8,1008.4,25.7,23.88,33775
176,2015-05-07 17:59,25.7,0,254.1,1.8,1002.8,1008.4,25.7,23.89,33775
176,2015-05-07 18:00,25.7,0,242.3,1.7,1002.8,1008.4,26.2,23.89,33775
176,2015-05-07 18:01,25.7,0,223.6,1.5,1002.8,1008.4,26.2,23.9,33775
176,2015-05-07 18:02,25.6,0,201.7,1.4,1002.8,1008.4,26.4,23.91,33775
176,2015-05-07 18:03,25.6,0,190.1,1.2,1002.8,1008.4,26.3,23.91,33775
176,2015-05-07 18:04,25.6,0,183,1,1002.8,1008.4,26.9,23.92,33775
176,2015-05-07 18:05,25.6,0,183.6,1,1002.8,1008.4,26.5,23.92,33775
176,2015-05-07 18:06,25.8,0,179.5,1,1002.9,1008.5,26,23.93,33775
176,2015-05-07 18:07,25.7,0,172.8,1.1,1002.9,1008.5,25.5,23.93,33775
176,2015-05-07 18:08,25.6,0,184.6,1.2,1002.9,1008.5,25.7,23.93,33775
176,2015-05-07 18:09,25.6,0,187.7,1.2,1002.9,1008.5,25.6,23.94,33775
176,2015-05-07 18:10,25.4,0,192,1.3,1002.9,1008.5,25.7,23.94,33775
176,2015-05-07 18:11,25.4,0,197.2,1.4,1002.9,1008.5,25.9,23.94,33775
176,2015-05-07 18:12,25.3,0,200.3,1.5,1002.9,1008.5,25.7,23.95,33775
176,2015-05-07 18:13,25.2,0,203.1,1.6,1002.9,1008.5,25.9,23.95,33775
176,2015-05-07 18:14,25.2,0,198.5,1.7,1002.9,1008.5,26.1,23.95,33775
176,2015-05-07 18:15,25.2,0,192.6,1.6,1003,1008.6,26.3,23.95,33775
176,2015-05-07 18:16,25.2,0,190,1.7,1003,1008.6,26.5,23.96,33775
176,2015-05-07 18:17,25.1,0,191.1,1.9,1003,1008.6,26.4,23.96,33775
176,2015-05-07 18:18,25.1,0,193,2.1,1003,1008.6,26.4,23.96,33775
176,2015-05-07 18:19,25.1,0,198.2,2.2,1003,1008.6,26.6,23.96,33775
176,2015-05-07 18:20,25.1,0,203.9,2.3,1003,1008.6,26.7,23.96,33775
176,2015-05-07 18:21,25.1,0,207.9,2.3,1003,1008.6,26.9,23.96,33775
176,2015-05-07 18:22,25.1,0,211,2.3,1003.1,1008.7,26.9,23.96,33775
176,2015-05-07 18:23,25.1,0,211.9,2.4,1003.1,1008.7,26.9,23.96,33775
176,2015-05-07 18:24,25,0,215.7,2.3,1003.1,1008.7,27.1,23.96,33775
176,2015-05-07 18:25,25.1,0,217.2,2.3,1003.1,1008.7,27.1,23.97,33775
176,2015-05-07 18:26,25.1,0,219.7,2.2,1003.1,1008.7,27.2,23.97,33775
176,2015-05-07 18:27,25.1,0,220.9,2.2,1003.1,1008.7,27.3,23.97,33775
176,2015-05-07 18:28,25,0,220.3,2.1,1003.1,1008.7,27.4,23.97,33775
176,2015-05-07 18:29,25.1,0,218.7,1.9,1003.1,1008.7,27.6,23.97,33775
176,2015-05-07 18:30,25,0,215.4,1.9,1003.1,1008.7,27.6,23.98,33775
176,2015-05-07 18:31,25,0,214.8,2,1003.1,1008.7,27.9,23.98,33775
176,2015-05-07 18:32,24.9,0,213.6,2,1003.1,1008.7,27.9,23.98,33775
176,2015-05-07 18:33,24.9,0,210.4,2,1003.1,1008.7,28,23.99,33775
176,2015-05-07 18:34,24.9,0,206.7,2.1,1003.1,1008.7,28.2,23.99,33775
176,2015-05-07 18:35,24.9,0,205.5,2.1,1003.1,1008.7,28.3,23.99,33775
176,2015-05-07 18:36,24.9,0,205.2,2.1,1003.2,1008.8,28.4,23.99,33775
176,2015-05-07 18:37,24.9,0,204.9,1.9,1003.2,1008.8,28.6,23.99,33775
176,2015-05-07 18:38,24.9,0,205.7,1.8,1003.2,1008.8,28.6,24,33775
176,2015-05-07 18:39,24.8,0,204.6,1.9,1003.2,1008.7,28.8,24,33775
176,2015-05-07 18:40,24.8,0,204.7,2,1003.3,1008.8,29.2,24,33775
176,2015-05-07 18:41,24.7,0,207.3,2.1,1003.3,1008.8,29.5,24,33775
176,2015-05-07 18:42,24.7,0,207.9,2,1003.3,1008.8,29.5,24,33775
176,2015-05-07 18:43,24.7,0,208.4,2,1003.3,1008.8,29.8,24,33775
176,2015-05-07 18:44,24.6,0,208.5,2.1,1003.3,1008.8,29.9,24,33775
176,2015-05-07 18:45,24.7,0,208.1,2,1003.3,1008.8,29.9,24,33775
176,2015-05-07 18:46,24.6,0,206.9,2.1,1003.3,1008.8,30,24,33775
176,2015-05-07 18:47,24.6,0,203.5,2,1003.4,1008.9,30.1,24,33775
176,2015-05-07 18:48,24.5,0,200.5,2.1,1003.4,1009,30.4,24,33775
176,2015-05-07 18:49,24.5,0,199.4,2,1003.4,1009,30.7,24,33775
176,2015-05-07 18:50,24.4,0,197.2,1.8,1003.4,1009,31.3,24,33775
176,2015-05-07 18:51,24.4,0,192.5,1.7,1003.5,1009.1,31.2,24,33775
176,2015-05-07 18:52,24.4,0,190.7,1.6,1003.5,1009.1,31.3,24,33775
176,2015-05-07 18:53,24.3,0,188,1.5,1003.5,1009.1,31.6,24,33775
176,2015-05-07 18:54,24.2,0,188.3,1.3,1003.6,1009.2,32.2,24,33775
176,2015-05-07 18:55,24.2,0,186.9,1.3,1003.6,1009.2,32.4,24,33775
176,2015-05-07 18:56,24.2,0,185.8,1.3,1003.7,1009.3,32.4,24,33775
176,2015-05-07 18:57,24.2,0,187.9,1.3,1003.7,1009.3,32.5,24,33775
176,2015-05-07 18:58,24.2,0,191,1.3,1003.8,1009.4,32.6,24,33775
176,2015-05-07 18:59,24.2,0,192.3,1.4,1003.8,1009.4,32.8,24,33775
176,2015-05-07 19:00,24.2,0,196.7,1.4,1003.8,1009.4,33,24,33775
176,2015-05-07 19:01,24.2,0,202.2,1.3,1003.8,1009.4,33.1,24,33775
176,2015-05-07 19:02,24.3,0,207.7,1.3,1003.8,1009.4,33.1,24,33775
176,2015-05-07 19:03,24.2,0,208.7,1.3,1003.8,1009.4,33.3,24,33775
176,2015-05-07 19:04,24.1,0,208.4,1.4,1003.8,1009.4,33.5,24,33775
176,2015-05-07 19:05,24.1,0,210,1.5,1003.9,1009.5,33.5,24,33775
176,2015-05-07 19:06,24.1,0,212.1,1.7,1003.9,1009.5,33.6,24,33775
176,2015-05-07 19:07,24,0,210.5,1.7,1003.9,1009.5,33.8,24,33775
176,2015-05-07 19:08,24,0,212.9,1.8,1003.9,1009.5,34,24,33775
176,2015-05-07 19:09,24,0,213.7,1.9,1003.9,1009.5,34.1,24,33775
176,2015-05-07 19:10,23.9,0,210.7,2,1004,1009.6,34.3,24,33775
176,2015-05-07 19:11,23.9,0,206.9,2.1,1004,1009.6,34.6,24,33775
176,2015-05-07 19:12,23.9,0,203.2,2.2,1004,1009.6,34.6,24,33775
176,2015-05-07 19:13,23.8,0,204.5,2.2,1004,1009.6,34.7,24,33775
176,2015-05-07 19:14,23.7,0,204.1,2.3,1004,1009.6,34.9,24,33775
176,2015-05-07 19:15,23.7,0,205.1,2.2,1004,1009.6,35,24,33775
