지점,시간,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
176,2015-03-07 08:21,.5,0,103.4,1.9,1017.6,1023.8,82.7,.48,3285
176,2015-03-07 08:22,.7,0,104.8,1.8,1017.6,1023.8,83,.49,3345
176,2015-03-07 08:23,.6,0,106.5,1.9,1017.6,1023.8,83,.51,3405
176,2015-03-07 08:24,.7,0,106.4,1.8,1017.6,1023.8,82.6,.52,3465
176,2015-03-07 08:25,.7,0,108,1.8,1017.6,1023.8,82.8,.54,3525
176,2015-03-07 08:26,.7,0,109.1,1.8,1017.6,1023.8,82.5,.55,3585
176,2015-03-07 08:27,.8,0,110.9,1.8,1017.6,1023.8,82.2,.56,3645
176,2015-03-07 08:28,.9,0,113.3,1.8,1017.6,1023.8,82.3,.58,3705
176,2015-03-07 08:29,.9,0,112.9,1.7,1017.6,1023.8,82,.58,3765
176,2015-03-07 08:30,1,0,114.5,1.7,1017.6,1023.8,81.9,.61,3825
176,2015-03-07 08:31,1.1,0,113.2,1.7,1017.6,1023.8,82,.62,3885
176,2015-03-07 08:32,1.1,0,110.7,1.8,1017.6,1023.8,81.6,.64,3945
176,2015-03-07 08:33,1.1,0,109.5,1.8,1017.6,1023.8,81.2,.66,4005
176,2015-03-07 08:34,1,0,110,1.9,1017.6,1023.8,80.8,.67,4065
176,2015-03-07 08:35,1,0,109.2,1.9,1017.6,1023.8,80.4,.69,4125
176,2015-03-07 08:36,1.1,0,108.9,1.9,1017.6,1023.8,80.7,.7,4185
176,2015-03-07 08:37,1.2,0,108.6,2,1017.6,1023.8,80.9,.72,4245
176,2015-03-07 08:38,1.1,0,107.9,2,1017.5,1023.7,80.4,.74,4305
176,2015-03-07 08:39,1.1,0,109.1,2.1,1017.5,1023.7,80.2,.75,4365
176,2015-03-07 08:40,1.3,0,108.6,2.1,1017.5,1023.7,80.3,.77,4425
176,2015-03-07 08:41,1.4,0,108.4,2.1,1017.5,1023.7,80.5,.79,4485
176,2015-03-07 08:42,1.5,0,110.4,2.1,1017.5,1023.7,80.4,.81,4545
176,2015-03-07 08:43,1.3,0,111.4,2.1,1017.5,1023.7,79.4,.83,4605
176,2015-03-07 08:44,1.4,0,110.9,2.1,1017.5,1023.7,79.6,.84,4665
176,2015-03-07 08:45,1.4,0,109.1,2.1,1017.5,1023.7,79.3,.86,4725
176,2015-03-07 08:46,1.5,0,106.7,2.1,1017.5,1023.7,79,.88,4785
176,2015-03-07 08:47,1.5,0,103.4,2,1017.5,1023.7,78.6,.9,4845
176,2015-03-07 08:48,1.6,0,100.2,1.9,1017.5,1023.7,78.5,.92,4905
176,2015-03-07 08:49,1.6,0,97.8,1.9,1017.5,1023.7,78.2,.94,4965
176,2015-03-07 08:50,1.7,0,96.5,1.9,1017.6,1023.8,78.2,.96,5025
176,2015-03-07 08:51,1.7,0,97.4,1.8,1017.6,1023.8,78.2,.98,5085
176,2015-03-07 08:52,1.8,0,97.2,1.8,1017.6,1023.8,78,1,5145
176,2015-03-07 08:53,1.9,0,96.7,1.7,1017.6,1023.8,78,1.02,5205
176,2015-03-07 08:54,1.8,0,94.8,1.6,1017.6,1023.8,76.9,1.04,5265
176,2015-03-07 08:55,2,0,98,1.6,1017.7,1023.9,76.9,1.05,5325
176,2015-03-07 08:56,2,0,101.8,1.4,1017.7,1023.9,76.4,1.08,5385
176,2015-03-07 08:57,2.4,0,105.7,1.3,1017.7,1023.9,76.5,1.1,5445
176,2015-03-07 08:58,2.4,0,107.5,1.3,1017.7,1023.9,76,1.12,5505
176,2015-03-07 08:59,2.3,0,108.1,1.2,1017.7,1023.9,75,1.14,5565
176,2015-03-07 09:00,2.3,0,106.7,1.2,1017.7,1023.9,74.5,1.16,5625
176,2015-03-07 09:01,2.4,0,103.7,1.1,1017.7,1023.9,74.3,1.17,5685
176,2015-03-07 09:02,2.6,0,100.4,1,1017.7,1023.9,74.5,1.2,5745
176,2015-03-07 09:03,2.9,0,101.4,1,1017.7,1023.9,74.3,1.22,5805
176,2015-03-07 09:04,2.8,0,101.1,.9,1017.7,1023.9,73.9,1.25,5865
176,2015-03-07 09:05,2.7,0,103.4,.9,1017.7,1023.9,73.3,1.27,5925
176,2015-03-07 09:06,3.1,0,101.2,.9,1017.7,1023.9,73.5,1.29,5985
176,2015-03-07 09:07,3.2,0,99.4,1,1017.7,1023.8,73,1.31,6045
176,2015-03-07 09:08,3,0,98.1,.9,1017.7,1023.9,72.4,1.33,6105
176,2015-03-07 09:09,2.7,0,100,.9,1017.7,1023.9,71.6,1.36,6165
176,2015-03-07 09:10,2.9,0,99.6,.9,1017.7,1023.9,72.2,1.38,6225
176,2015-03-07 09:11,3.3,0,95.1,.8,1017.7,1023.8,72.4,1.4,6285
176,2015-03-07 09:12,3.5,0,90.5,.8,1017.7,1023.8,72.4,1.43,6314
176,2015-03-07 09:13,3.7,0,85.5,.7,1017.8,1023.9,71.2,1.45,6374
176,2015-03-07 09:14,3.7,0,87,.7,1017.8,1023.9,70.5,1.47,6434
176,2015-03-07 09:15,3.5,0,80.7,.7,1017.8,1023.9,69.7,1.5,6494
176,2015-03-07 09:16,3.5,0,76.2,.7,1017.8,1023.9,69.6,1.52,6554
176,2015-03-07 09:17,3.4,0,73.1,.6,1017.8,1023.9,69.3,1.55,6614
176,2015-03-07 09:18,3.4,0,74.4,.6,1017.8,1023.9,69.5,1.57,6674
176,2015-03-07 09:19,3.4,0,73.8,.6,1017.8,1023.9,69.4,1.59,6734
176,2015-03-07 09:20,3.6,0,76.9,.5,1017.8,1023.9,69,1.62,6794
176,2015-03-07 09:21,3.7,0,82.9,.5,1017.8,1023.9,69.2,1.64,6854
176,2015-03-07 09:22,4.1,0,89.7,.4,1017.8,1023.9,69.9,1.67,6914
176,2015-03-07 09:23,4.4,0,84.2,.4,1017.8,1023.9,69.4,1.69,6974
176,2015-03-07 09:24,4.7,0,75.8,.5,1017.8,1023.9,69.2,1.72,7034
176,2015-03-07 09:25,4.8,0,72.4,.5,1017.8,1023.9,68.4,1.75,7094
176,2015-03-07 09:26,4.6,0,70.8,.5,1017.8,1023.9,66.8,1.77,7154
176,2015-03-07 09:27,4.4,0,63.2,.4,1017.8,1023.9,66.2,1.8,7214
176,2015-03-07 09:28,4.6,0,53.1,.4,1017.7,1023.8,66.6,1.82,7274
176,2015-03-07 09:29,4.4,0,40.8,.3,1017.7,1023.8,67.1,1.85,7334
176,2015-03-07 09:30,4.3,0,29.6,.3,1017.7,1023.8,66.9,1.88,7394
176,2015-03-07 09:31,4.1,0,27.5,.4,1017.7,1023.8,66.8,1.9,7454
176,2015-03-07 09:32,4.5,0,31.5,.5,1017.7,1023.8,67.9,1.93,7514
176,2015-03-07 09:33,4.2,0,36.6,.6,1017.6,1023.7,66.9,1.96,7574
176,2015-03-07 09:34,4.1,0,37.6,.6,1017.6,1023.7,66.6,1.99,7634
176,2015-03-07 09:35,4.4,0,36.5,.5,1017.6,1023.7,67.4,2.01,7694
176,2015-03-07 09:36,4.6,0,37.4,.5,1017.6,1023.7,66.9,2.04,7754
176,2015-03-07 09:37,4.5,0,41.1,.6,1017.6,1023.7,66.1,2.07,7814
176,2015-03-07 09:38,4.4,0,42.8,.6,1017.6,1023.7,65.6,2.09,7874
176,2015-03-07 09:39,4.4,0,45.7,.7,1017.7,1023.8,65.5,2.13,7934
176,2015-03-07 09:40,4.4,0,50.3,.7,1017.7,1023.8,65.6,2.16,7994
176,2015-03-07 09:41,4.7,0,56.1,.7,1017.7,1023.8,65.8,2.18,8054
176,2015-03-07 09:42,4.9,0,52.9,.6,1017.7,1023.8,65.3,2.21,8114
176,2015-03-07 09:43,5.2,0,46.6,.6,1017.7,1023.8,65.4,2.24,8174
176,2015-03-07 09:44,5.3,0,46.9,.5,1017.6,1023.7,64.5,2.27,8234
176,2015-03-07 09:45,5.7,0,43.8,.6,1017.6,1023.7,64.1,2.3,8294
176,2015-03-07 09:46,5.7,0,40.1,.6,1017.6,1023.7,63.6,2.33,8354
176,2015-03-07 09:47,5.4,0,39,.6,1017.6,1023.7,62.5,2.35,8414
176,2015-03-07 09:48,5.3,0,37.8,.6,1017.6,1023.7,62.9,2.39,8474
176,2015-03-07 09:49,5.7,0,42.1,.6,1017.6,1023.7,63.5,2.42,8534
176,2015-03-07 09:50,5.5,0,42.8,.6,1017.6,1023.7,62.3,2.45,8594
176,2015-03-07 09:51,5,0,45.5,.6,1017.6,1023.7,61.4,2.48,8654
176,2015-03-07 09:52,5.2,0,52.5,.6,1017.6,1023.7,62.2,2.51,8714
176,2015-03-07 09:53,5.5,0,61.9,.6,1017.6,1023.7,62.1,2.54,8774
176,2015-03-07 09:54,5.9,0,67.7,.7,1017.6,1023.7,62.2,2.57,8834
176,2015-03-07 09:55,5.7,0,74.3,.7,1017.6,1023.7,61.4,2.61,8894
176,2015-03-07 09:56,6,0,79,.7,1017.6,1023.7,61.8,2.64,8954
176,2015-03-07 09:57,6.2,0,79.9,.7,1017.6,1023.7,61.3,2.67,9014
176,2015-03-07 09:58,6,0,80.3,.6,1017.6,1023.7,60.1,2.7,9074
176,2015-03-07 09:59,5.8,0,73,.6,1017.6,1023.7,59.8,2.73,9134
176,2015-03-07 10:00,5.5,0,67.4,.6,1017.6,1023.7,60.5,2.76,9194
176,2015-03-07 10:01,5.6,0,56.7,.5,1017.6,1023.7,61.4,2.8,9254
176,2015-03-07 10:02,6.2,0,51.1,.5,1017.6,1023.7,62.9,2.83,9314
176,2015-03-07 10:03,6.2,0,48.6,.6,1017.6,1023.7,61.4,2.86,9374
176,2015-03-07 10:04,6.1,0,44.7,.7,1017.6,1023.7,60.5,2.89,9434
176,2015-03-07 10:05,6.2,0,43.1,.7,1017.6,1023.7,60.6,2.93,9494
176,2015-03-07 10:06,6.1,0,41.7,.7,1017.6,1023.7,60.1,2.96,9554
176,2015-03-07 10:07,6,0,39.9,.8,1017.5,1023.6,59.6,2.99,9614
176,2015-03-07 10:08,5.9,0,39,.9,1017.5,1023.6,59.9,3.03,9674
176,2015-03-07 10:09,5.6,0,42.3,1,1017.5,1023.6,59.7,3.06,9734
176,2015-03-07 10:10,5.8,0,44.1,1.1,1017.5,1023.6,60.7,3.09,9794
176,2015-03-07 10:11,5.7,0,43.8,1.1,1017.5,1023.6,60.4,3.13,9854
176,2015-03-07 10:12,6.2,0,40.3,1.2,1017.5,1023.6,61.2,3.16,9883
176,2015-03-07 10:13,6,0,34,1.2,1017.5,1023.6,59.9,3.2,9943
176,2015-03-07 10:14,5.7,0,27.3,1.1,1017.5,1023.6,59.8,3.23,10003
176,2015-03-07 10:15,5.8,0,20,1.1,1017.5,1023.6,60.6,3.27,10063
176,2015-03-07 10:16,6.1,0,17,1.1,1017.5,1023.6,61.3,3.3,10123
176,2015-03-07 10:17,6.8,0,18.5,1,1017.4,1023.5,60.8,3.34,10183
176,2015-03-07 10:18,6.7,0,22.1,1,1017.4,1023.5,58.6,3.37,10243
176,2015-03-07 10:19,6.7,0,26.2,.9,1017.4,1023.5,57.7,3.41,10303
176,2015-03-07 10:20,6.9,0,29.8,.8,1017.4,1023.5,57.7,3.44,10363
176,2015-03-07 10:21,6.9,0,29,.7,1017.4,1023.5,57,3.48,10423
176,2015-03-07 10:22,6.8,0,28.6,.6,1017.4,1023.5,57,3.51,10483
176,2015-03-07 10:23,6.7,0,29,.6,1017.4,1023.5,56.4,3.55,10543
176,2015-03-07 10:24,6.8,0,30.2,.6,1017.5,1023.6,57,3.59,10603
176,2015-03-07 10:25,6.6,0,30.9,.7,1017.5,1023.6,56.7,3.62,10663
176,2015-03-07 10:26,6.5,0,28.7,.7,1017.5,1023.6,57.1,3.66,10723
176,2015-03-07 10:27,6.8,0,25.7,.8,1017.4,1023.5,57.8,3.7,10783
176,2015-03-07 10:28,6.8,0,22.4,.8,1017.4,1023.5,56.8,3.73,10843
176,2015-03-07 10:29,7.1,0,21.9,.9,1017.4,1023.5,56.6,3.77,10903
176,2015-03-07 10:30,7.2,0,23.7,1,1017.4,1023.5,56.2,3.81,10963
176,2015-03-07 10:31,7,0,30.5,1,1017.4,1023.5,55.4,3.85,11023
176,2015-03-07 10:32,7.2,0,33.2,1.1,1017.4,1023.5,55.7,3.88,11083
176,2015-03-07 10:33,7.2,0,36.3,1.2,1017.4,1023.5,55.4,3.92,11143
176,2015-03-07 10:34,7.3,0,40.6,1.1,1017.4,1023.5,55,3.96,11203
176,2015-03-07 10:35,7.4,0,41.4,1.1,1017.4,1023.4,55,4,11263
176,2015-03-07 10:36,7.4,0,43.1,1.1,1017.4,1023.4,54.8,4.04,11323
176,2015-03-07 10:37,7.2,0,38.4,1.2,1017.4,1023.5,54.5,4.08,11383
176,2015-03-07 10:38,6.9,0,35,1.2,1017.4,1023.5,54.7,4.12,11443
176,2015-03-07 10:39,7.4,0,32.3,1.1,1017.4,1023.4,55.4,4.16,11503
176,2015-03-07 10:40,7.8,0,23.9,1,1017.4,1023.4,56.2,4.19,11563
176,2015-03-07 10:41,8.2,0,16.6,1,1017.4,1023.4,55.6,4.23,11623
176,2015-03-07 10:42,8,0,14.4,1,1017.4,1023.4,53.6,4.28,11683
176,2015-03-07 10:43,7.6,0,14.9,1,1017.3,1023.3,52.9,4.32,11743
176,2015-03-07 10:44,7.5,0,15.6,1.1,1017.3,1023.3,53.6,4.36,11803
176,2015-03-07 10:45,7.6,0,18.3,1.1,1017.3,1023.3,53.7,4.4,11863
176,2015-03-07 10:46,7.4,0,20.4,1.1,1017.2,1023.2,53.2,4.44,11923
176,2015-03-07 10:47,7.1,0,25.8,1.1,1017.2,1023.3,53.5,4.48,11983
176,2015-03-07 10:48,7.2,0,24,1.2,1017.2,1023.3,54.1,4.52,12043
176,2015-03-07 10:49,7.3,0,18.1,1.3,1017.2,1023.3,53.4,4.56,12103
176,2015-03-07 10:50,7.3,0,15.6,1.4,1017.2,1023.3,53.1,4.6,12163
176,2015-03-07 10:51,7.3,0,16.9,1.4,1017.2,1023.3,53.2,4.64,12223
176,2015-03-07 10:52,7.6,0,14.1,1.3,1017.2,1023.2,53.8,4.67,12283
176,2015-03-07 10:53,7.6,0,3.5,1.3,1017.1,1023.1,53.5,4.71,12343
176,2015-03-07 10:54,8.2,0,349.6,1.3,1017.1,1023.1,53.6,4.76,12403
176,2015-03-07 10:55,8.5,0,333.8,1.3,1017.1,1023.1,51,4.8,12463
176,2015-03-07 10:56,8.5,0,315.4,1.3,1017.1,1023.1,49.9,4.84,12523
176,2015-03-07 10:57,8.5,0,299.3,1.2,1017.1,1023.1,50.5,4.88,12583
176,2015-03-07 10:58,8.3,0,286.8,1.2,1017.1,1023.1,50.4,4.92,12643
176,2015-03-07 10:59,8.5,0,272.6,1.1,1017.1,1023.1,50.6,4.96,12703
176,2015-03-07 11:00,8.6,0,257.6,1.1,1017.1,1023.1,50.4,5.01,12763
176,2015-03-07 11:01,8.4,0,243.8,1.1,1017.1,1023.1,49.9,5.05,12823
176,2015-03-07 11:02,8.4,0,231.6,1.1,1017.1,1023.1,49.3,5.09,12883
176,2015-03-07 11:03,8.7,0,231.8,1.2,1017.1,1023.1,49.6,5.14,12943
176,2015-03-07 11:04,9,0,236,1.3,1017.1,1023.1,50.2,5.18,13003
176,2015-03-07 11:05,9.1,0,237.7,1.3,1017.1,1023.1,49.2,5.22,13063
176,2015-03-07 11:06,9,0,236.1,1.3,1017.1,1023.1,47.8,5.27,13123
176,2015-03-07 11:07,8.9,0,240.3,1.3,1017.1,1023.1,47.3,5.31,13183
176,2015-03-07 11:08,8.6,0,246.3,1.4,1017.1,1023.1,47.8,5.35,13243
176,2015-03-07 11:09,8.4,0,258.5,1.3,1017.1,1023.1,48.4,5.39,13303
176,2015-03-07 11:10,8.6,0,274.6,1.3,1017.1,1023.1,48.5,5.43,13363
176,2015-03-07 11:11,9.3,0,284,1.3,1017.1,1023.1,48.6,5.47,13423
176,2015-03-07 11:12,9.2,0,290.6,1.5,1017.1,1023.1,47.2,5.51,13452
176,2015-03-07 11:13,8.9,0,290.6,1.6,1017,1023,47.3,5.54,13512
176,2015-03-07 11:14,8.6,0,288.5,1.6,1017,1023,47.3,5.58,13572
176,2015-03-07 11:15,8.4,0,290.1,1.6,1017,1023,47.7,5.62,13632
176,2015-03-07 11:16,8.6,0,296.3,1.6,1017,1023,48.6,5.66,13692
176,2015-03-07 11:17,8.5,0,298.6,1.6,1017,1023,48.1,5.7,13752
176,2015-03-07 11:18,8.5,0,295.7,1.5,1017,1023,48.2,5.74,13812
176,2015-03-07 11:19,9.2,0,285.5,1.5,1017,1023,48.6,5.78,13872
176,2015-03-07 11:20,9.2,0,285,1.5,1017,1023,47.1,5.82,13932
176,2015-03-07 11:21,9.3,0,281,1.7,1016.9,1022.9,47,5.86,13992
176,2015-03-07 11:22,9.3,0,274.5,1.6,1017,1023,45.8,5.9,14052
176,2015-03-07 11:23,9.2,0,267.9,1.5,1016.9,1022.9,45.6,5.94,14112
176,2015-03-07 11:24,9.2,0,262.5,1.5,1016.9,1022.9,45.6,5.98,14172
176,2015-03-07 11:25,9.7,0,261.3,1.6,1016.9,1022.9,45.9,6.03,14232
176,2015-03-07 11:26,9.7,0,253.9,1.7,1016.9,1022.9,44.6,6.07,14292
176,2015-03-07 11:27,9.8,0,247.2,1.8,1016.9,1022.9,44.1,6.11,14352
176,2015-03-07 11:28,9.6,0,242.4,2,1016.9,1022.9,43.4,6.16,14412
176,2015-03-07 11:29,9.8,0,250.9,2.2,1016.9,1022.9,43.8,6.2,14472
176,2015-03-07 11:30,9.7,0,247.9,2.4,1016.9,1022.9,43.4,6.24,14532
176,2015-03-07 11:31,9.4,0,249.9,2.4,1016.9,1022.9,42.8,6.28,14592
176,2015-03-07 11:32,9.1,0,253.6,2.6,1016.9,1022.9,43.2,6.33,14652
176,2015-03-07 11:33,9.2,0,256.2,2.6,1016.8,1022.8,43.4,6.38,14712
176,2015-03-07 11:34,9.2,0,256.9,2.5,1016.8,1022.8,43.1,6.42,14772
176,2015-03-07 11:35,9.3,0,254.5,2.5,1016.8,1022.8,42.8,6.47,14832
176,2015-03-07 11:36,9.8,0,256.2,2.3,1016.8,1022.8,43.3,6.52,14892
176,2015-03-07 11:37,10.4,0,255.7,2.2,1016.8,1022.8,43.3,6.56,14952
176,2015-03-07 11:38,10.6,0,258.3,2.2,1016.8,1022.8,42,6.61,15012
176,2015-03-07 11:39,10.1,0,261.4,2.2,1016.7,1022.7,39.4,6.66,15072
176,2015-03-07 11:40,10,0,263,2.1,1016.7,1022.7,40.3,6.71,15132
176,2015-03-07 11:41,9.9,0,260.5,2.1,1016.7,1022.7,40.6,6.76,15192
176,2015-03-07 11:42,9.9,0,259.7,2.1,1016.7,1022.7,42,6.8,15252
176,2015-03-07 11:43,10,0,261.2,2.1,1016.7,1022.7,42.8,6.84,15312
176,2015-03-07 11:44,10.5,0,259.6,2.2,1016.7,1022.7,42.7,6.89,15372
176,2015-03-07 11:45,10.6,0,258.8,2.2,1016.7,1022.7,40.6,6.94,15432
176,2015-03-07 11:46,11,0,258.5,2.4,1016.6,1022.6,40.4,6.98,15492
176,2015-03-07 11:47,10.4,0,261.1,2.5,1016.6,1022.6,38.9,7.03,15552
176,2015-03-07 11:48,10.1,0,257.9,2.4,1016.6,1022.6,39.4,7.08,15612
176,2015-03-07 11:49,10.5,0,253.1,2.2,1016.5,1022.5,40.3,7.13,15672
176,2015-03-07 11:50,10.7,0,251.7,2.2,1016.5,1022.5,40.4,7.18,15732
176,2015-03-07 11:51,10.4,0,246.5,2.1,1016.5,1022.5,39.7,7.22,15792
176,2015-03-07 11:52,10.5,0,241.5,2,1016.5,1022.5,39.4,7.27,15852
176,2015-03-07 11:53,10.6,0,236.4,1.9,1016.5,1022.5,39.3,7.3,15912
176,2015-03-07 11:54,10.5,0,239.9,1.8,1016.5,1022.5,39.7,7.34,15972
176,2015-03-07 11:55,10.7,0,241.9,1.8,1016.5,1022.5,39.5,7.37,16032
176,2015-03-07 11:56,10.7,0,241.4,1.7,1016.4,1022.4,38.6,7.42,16092
176,2015-03-07 11:57,10.5,0,238.9,1.8,1016.4,1022.4,38.5,7.46,16152
176,2015-03-07 11:58,10.1,0,241.2,1.9,1016.4,1022.4,38.5,7.51,16212
176,2015-03-07 11:59,10,0,246.3,1.8,1016.4,1022.4,39.4,7.56,16272
176,2015-03-07 12:00,9.8,0,244.6,1.8,1016.4,1022.4,40.1,7.62,16332
176,2015-03-07 12:01,10.2,0,245.4,1.6,1016.3,1022.3,41,7.67,16392
176,2015-03-07 12:02,10.6,0,246.5,1.6,1016.3,1022.3,40.1,7.72,16452
176,2015-03-07 12:03,10.9,0,245,1.5,1016.3,1022.3,39.3,7.77,16512
176,2015-03-07 12:04,10.3,0,243.5,1.5,1016.2,1022.2,38.2,7.8,16572
176,2015-03-07 12:05,10,0,240.3,1.5,1016.2,1022.2,38.2,7.83,16632
176,2015-03-07 12:06,10.1,0,240.4,1.4,1016.2,1022.2,38.8,7.87,16692
176,2015-03-07 12:07,10.2,0,244.2,1.4,1016.2,1022.2,39.5,7.89,16752
176,2015-03-07 12:08,10,0,248.1,1.4,1016.2,1022.2,40,7.93,16812
176,2015-03-07 12:09,10,0,246.5,1.6,1016.2,1022.2,40.9,7.97,16872
176,2015-03-07 12:10,9.8,0,248.1,1.7,1016.2,1022.2,40.6,8.01,16932
176,2015-03-07 12:11,9.7,0,256.2,1.9,1016.2,1022.2,40.9,8.03,16992
176,2015-03-07 12:12,9.6,0,261.6,2,1016.2,1022.2,41.3,8.06,17051
176,2015-03-07 12:13,9.6,0,267,2,1016.2,1022.2,41.5,8.09,17111
176,2015-03-07 12:14,9.7,0,268.7,2,1016.1,1022.1,41.6,8.12,17171
176,2015-03-07 12:15,9.9,0,272.6,2.1,1016.1,1022.1,41.6,8.16,17231
176,2015-03-07 12:16,10.1,0,272.7,2.1,1016.1,1022.1,41.3,8.21,17291
176,2015-03-07 12:17,10.2,0,271.1,2,1016,1022,40.5,8.25,17351
176,2015-03-07 12:18,10.3,0,265,1.9,1016,1022,40.3,8.3,17411
176,2015-03-07 12:19,10.3,0,257,1.7,1016,1022,39.7,8.33,17471
176,2015-03-07 12:20,10,0,248.4,1.5,1016,1022,39.4,8.35,17531
176,2015-03-07 12:21,10.3,0,241.3,1.5,1016,1022,39.9,8.39,17591
176,2015-03-07 12:22,10.4,0,235.8,1.3,1016,1022,39.4,8.39,17620
176,2015-03-07 12:23,10.5,0,235.9,1.4,1016,1022,38.9,8.42,17669
176,2015-03-07 12:24,10.6,0,236.1,1.4,1016,1022,38.6,8.45,17709
176,2015-03-07 12:25,10.4,0,238.3,1.5,1016,1022,38.2,8.49,17769
176,2015-03-07 12:26,10.4,0,241.6,1.6,1016,1022,38,8.54,17829
176,2015-03-07 12:27,10.3,0,244.8,1.7,1016,1022,37.7,8.58,17889
176,2015-03-07 12:28,10.5,0,250.7,1.8,1016,1022,38.1,8.62,17949
176,2015-03-07 12:29,10.5,0,260.3,2,1015.9,1021.9,37.8,8.66,18009
176,2015-03-07 12:30,10.3,0,268.7,2.1,1015.9,1021.9,37.5,8.68,18069
176,2015-03-07 12:31,10.5,0,274.4,2.3,1015.9,1021.9,38.1,8.72,18106
176,2015-03-07 12:32,10.3,0,279.4,2.5,1015.9,1021.9,37.5,8.72,18147
176,2015-03-07 12:33,10.2,0,281.7,2.6,1015.9,1021.9,37,8.75,18147
176,2015-03-07 12:34,10.2,0,281.9,2.8,1015.9,1021.9,37.2,8.77,18147
176,2015-03-07 12:35,10.2,0,277,2.8,1015.9,1021.9,37.6,8.82,18199
176,2015-03-07 12:36,10.9,0,271.8,2.7,1015.9,1021.9,38.3,8.87,18259
176,2015-03-07 12:37,11,0,268.7,2.7,1015.9,1021.9,37,8.92,18319
176,2015-03-07 12:38,10.6,0,265,2.6,1015.9,1021.9,36.3,8.96,18379
176,2015-03-07 12:39,10.7,0,261.2,2.4,1015.8,1021.8,36.8,8.99,18439
176,2015-03-07 12:40,10.6,0,264.1,2.2,1015.8,1021.8,36.8,9.04,18499
176,2015-03-07 12:41,10.1,0,272.5,2,1015.8,1021.8,36.8,9.08,18559
176,2015-03-07 12:42,10.3,0,281,1.8,1015.7,1021.7,37.3,9.12,18619
176,2015-03-07 12:43,10.7,0,261.5,1.6,1015.7,1021.7,37,9.14,18656
176,2015-03-07 12:44,11,0,261.5,1.4,1015.7,1021.7,37,9.17,18708
176,2015-03-07 12:45,11.2,0,266.6,1.3,1015.7,1021.7,36.9,9.18,18737
176,2015-03-07 12:46,11.4,0,269.7,1.2,1015.7,1021.7,36.4,9.21,18774
176,2015-03-07 12:47,11.1,0,265.7,1.2,1015.7,1021.7,35.6,9.24,18826
176,2015-03-07 12:48,10.9,0,270.4,1.3,1015.6,1021.6,35.8,9.28,18886
176,2015-03-07 12:49,10.9,0,268.7,1.7,1015.6,1021.6,36.1,9.31,18946
176,2015-03-07 12:50,10.4,0,257,1.8,1015.7,1021.7,35.7,9.34,19006
176,2015-03-07 12:51,10,0,252.1,1.8,1015.6,1021.6,36.3,9.35,19035
176,2015-03-07 12:52,9.8,0,252.7,1.9,1015.6,1021.6,36.9,9.39,19095
176,2015-03-07 12:53,10.1,0,248.4,2,1015.6,1021.6,37.8,9.42,19155
176,2015-03-07 12:54,10.3,0,240.1,2,1015.6,1021.6,37.5,9.46,19215
176,2015-03-07 12:55,10.1,0,234.4,2,1015.6,1021.6,36.7,9.49,19275
176,2015-03-07 12:56,9.9,0,225,2,1015.5,1021.5,36.8,9.52,19335
176,2015-03-07 12:57,10.1,0,214.1,1.8,1015.5,1021.5,37,9.56,19395
176,2015-03-07 12:58,10.8,0,199.5,1.6,1015.4,1021.4,37.1,9.6,19455
176,2015-03-07 12:59,10.8,0,187.9,1.3,1015.4,1021.4,36.4,9.64,19515
176,2015-03-07 13:00,11.2,0,180.2,1.3,1015.4,1021.4,36.2,9.68,19575
176,2015-03-07 13:01,11.1,0,174.2,1.3,1015.4,1021.4,35.4,9.74,19635
176,2015-03-07 13:02,10.9,0,171.1,1.4,1015.4,1021.4,35,9.79,19695
176,2015-03-07 13:03,11.3,0,175.5,1.4,1015.4,1021.4,35.6,9.83,19755
176,2015-03-07 13:04,11.3,0,179.3,1.5,1015.4,1021.4,34.7,9.85,19815
176,2015-03-07 13:05,11.3,0,182.5,1.5,1015.4,1021.4,35,9.89,19875
176,2015-03-07 13:06,11.3,0,190.4,1.5,1015.3,1021.3,35,9.93,19935
176,2015-03-07 13:07,11.5,0,195.8,1.8,1015.3,1021.2,35.1,9.97,19995
176,2015-03-07 13:08,11.4,0,203,2,1015.3,1021.2,34.6,10.02,20055
176,2015-03-07 13:09,11.6,0,210.3,2.1,1015.3,1021.2,34.9,10.06,20115
176,2015-03-07 13:10,12.1,0,213.2,2.1,1015.3,1021.2,34.5,10.09,20175
176,2015-03-07 13:11,11.8,0,217.7,2.1,1015.2,1021.1,34,10.13,20235
176,2015-03-07 13:12,11.7,0,221.6,2.1,1015.2,1021.1,34.4,10.17,20295
176,2015-03-07 13:13,11.9,0,226,2.2,1015.2,1021.1,34.7,10.22,20355
176,2015-03-07 13:14,12.1,0,228.5,2.1,1015.2,1021.1,34,10.26,20415
176,2015-03-07 13:15,12.7,0,230.2,2.1,1015.1,1021,33.9,10.3,20475
176,2015-03-07 13:16,12.6,0,233.6,2.2,1015.1,1021,31.9,10.35,20535
176,2015-03-07 13:17,12.3,0,236.9,2.1,1015.1,1021,30.8,10.39,20595
176,2015-03-07 13:18,12,0,240.9,2,1015.1,1021,31,10.44,20655
176,2015-03-07 13:19,11.9,0,244,2,1015.1,1021,30.9,10.49,20715
